account_id,token_address,token_symbol,token_decimals,balance,derivedETH,formattedBalances
0x067cadb45bb1867392f3dd7414728e3f83293f98,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,5103015956,0.0002226612766283416184012613690822125,5103.015956
0x06d12bd1d09d6c2eaa095a53ef64a047cf47888a,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x06d12bd1d09d6c2eaa095a53ef64a047cf47888a,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x06fb6e4474b139e51a692064df639f295332f40e,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x06fb6e4474b139e51a692064df639f295332f40e,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x07a94e233e38b6db9b053040f27c3a0e12831158,0x4200000000000000000000000000000000000006,WETH,18,2240805286737345,1,0.002240805286737345
0x07a94e233e38b6db9b053040f27c3a0e12831158,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x07d377348cc6bbef48e1eb5a7b81515ba11c7bdd,0x4200000000000000000000000000000000000006,WETH,18,650469015791455992,1,0.650469015791455992
0x07d377348cc6bbef48e1eb5a7b81515ba11c7bdd,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x0b6710f8cbd1642c48d4cb358f3353d8618a748d,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x0b6710f8cbd1642c48d4cb358f3353d8618a748d,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x0bc09fc0e5bed9ec52829a05f20276ed30ed3a74,0x4200000000000000000000000000000000000006,WETH,18,294397858756260775,1,0.294397858756260775
0x0bc09fc0e5bed9ec52829a05f20276ed30ed3a74,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x0d03670983c50b85b0d51b0faeda0f68e467bac0,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x0d03670983c50b85b0d51b0faeda0f68e467bac0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x0e93cf50f54517059cfb4ad9f4cf9f6628061ef6,0x4200000000000000000000000000000000000006,WETH,18,589571996397827,1,0.000589571996397827
0x0e93cf50f54517059cfb4ad9f4cf9f6628061ef6,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,107673530,0.0002226612766283416184012613690822125,107.67353
0x0e93cf50f54517059cfb4ad9f4cf9f6628061ef6,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x0f835f53169f13ff09fd5c5b0709cb115ed223be,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x0f835f53169f13ff09fd5c5b0709cb115ed223be,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x0fa0c909d13207a2e6270521521c62947b971235,0x4200000000000000000000000000000000000006,WETH,18,2201933027124008,1,0.002201933027124008
0x0fa0c909d13207a2e6270521521c62947b971235,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x10f0f06f57ab343985cc128e9a34e0d7a8589f4f,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x10f0f06f57ab343985cc128e9a34e0d7a8589f4f,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,1403739336,0.0002226612766283416184012613690822125,1403.739336
0x11b504af6c1a56d4cba0ee6e4c4edc769190698a,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x11b504af6c1a56d4cba0ee6e4c4edc769190698a,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x11c738f5efa53a7ad9ee94d9920caba258565054,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x11c738f5efa53a7ad9ee94d9920caba258565054,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x12c907f42564af5c63a54286a08ebb0f511312a8,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x12c907f42564af5c63a54286a08ebb0f511312a8,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x150b675f74c00ef976245dc940ad64790c367e89,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x150b675f74c00ef976245dc940ad64790c367e89,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x162e7dada6125aa4335d5ab17fd04d3fa22eae47,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x162e7dada6125aa4335d5ab17fd04d3fa22eae47,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x19bee99fb04bef2fd31563bcffb4f5ad0a3d594a,0x4200000000000000000000000000000000000006,WETH,18,00,1,0
0x19bee99fb04bef2fd31563bcffb4f5ad0a3d594a,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,1,0.0002226612766283416184012613690822125,0.000001
0x19bee99fb04bef2fd31563bcffb4f5ad0a3d594a,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x1a6169723cb29a83309d956989fb87af4a73aed9,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x1a6169723cb29a83309d956989fb87af4a73aed9,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x1a6e1ac9f64112aa041bfaeba1ae1bd66f68ce2b,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x1a6e1ac9f64112aa041bfaeba1ae1bd66f68ce2b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x1a748d2dd37c5513f1ff71c2bc384e1f31e5ed9d,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x1a748d2dd37c5513f1ff71c2bc384e1f31e5ed9d,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x1a748d2dd37c5513f1ff71c2bc384e1f31e5ed9d,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x1aa6ba9c71fd53004dc769904ad8c5095c03a039,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x1aa6ba9c71fd53004dc769904ad8c5095c03a039,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x1aa6ba9c71fd53004dc769904ad8c5095c03a039,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x1c6e609ba5cdb0181dab867a63fbc1d9dc12f781,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x1c6e609ba5cdb0181dab867a63fbc1d9dc12f781,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x1e07ac19c0028f6c0815d19105befe93ee9bb6a4,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x1e07ac19c0028f6c0815d19105befe93ee9bb6a4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,1,0.0002226612766283416184012613690822125,0.000001
0x1e07ac19c0028f6c0815d19105befe93ee9bb6a4,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x1e8a4ec0a8546c532a929c7d53fc3e8853b963f1,0x4200000000000000000000000000000000000006,WETH,18,2040606234459528360,1,2.04060623445952836
0x1e8a4ec0a8546c532a929c7d53fc3e8853b963f1,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x1e8a4ec0a8546c532a929c7d53fc3e8853b963f1,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x1fe82bea7aa95e9595777a10712a4a60bcf9c6be,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x1fe82bea7aa95e9595777a10712a4a60bcf9c6be,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x2011e1ee0a0220e9442d46616a0c8453f5945d6c,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x2011e1ee0a0220e9442d46616a0c8453f5945d6c,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x2175ce7c56baa22874eeb021c1270e6198059cda,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x2175ce7c56baa22874eeb021c1270e6198059cda,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x2175ce7c56baa22874eeb021c1270e6198059cda,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x21e4d52a759adf0500a1fdab2683f0466ad14440,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x21e4d52a759adf0500a1fdab2683f0466ad14440,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,162258195,0.0002226612766283416184012613690822125,162.258195
0x224c5b57e2aba4f095734d74472e1ea23d24be6c,0x4200000000000000000000000000000000000006,WETH,18,3014803768008249380,1,3.01480376800824938
0x224c5b57e2aba4f095734d74472e1ea23d24be6c,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x2288796be9d9361a9709a714eb9131936973e39a,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x2288796be9d9361a9709a714eb9131936973e39a,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x228901cbf7e83da4eb5b70f5821b6d86644f4d2d,0x4200000000000000000000000000000000000006,WETH,18,29998060762766645,1,0.029998060762766645
0x228901cbf7e83da4eb5b70f5821b6d86644f4d2d,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,18,429467840824,0.0002690592859323837486542983995554907,4.29467840824E-7
0x23553094f1b975d67d5c8c6143cb5265d23c6f4a,0x4200000000000000000000000000000000000006,WETH,18,60750403032750728,1,0.060750403032750728
0x23553094f1b975d67d5c8c6143cb5265d23c6f4a,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x250238204c9859c303d44b414a546fee4999e79f,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x250238204c9859c303d44b414a546fee4999e79f,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x25041fd4c69f083c3acba2c26ea59a16bbbf2386,0x4200000000000000000000000000000000000006,WETH,18,903397849454711,1,0.000903397849454711
0x25041fd4c69f083c3acba2c26ea59a16bbbf2386,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,8293,0.0002226612766283416184012613690822125,0.008293
0x26ba1f74a7db61ebc9ae3ab4507bcfdd4d917dd0,0x4200000000000000000000000000000000000006,WETH,18,21366808109804041,1,0.021366808109804041
0x26ba1f74a7db61ebc9ae3ab4507bcfdd4d917dd0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x277effae0451d72aa4cdde895426f44f12c13fb0,0x4200000000000000000000000000000000000006,WETH,18,00,1,0
0x277effae0451d72aa4cdde895426f44f12c13fb0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x277effae0451d72aa4cdde895426f44f12c13fb0,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,1,25.01726755783940100504806113013572,1E-8
0x281f924355e34c364853b8f5ca9a2c08962bef45,0x4200000000000000000000000000000000000006,WETH,18,14977760747724136,1,0.014977760747724136
0x281f924355e34c364853b8f5ca9a2c08962bef45,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,57905,25.01726755783940100504806113013572,0.00057905
0x283136ef9aae82f71778e2a5bb9ec07eece3b242,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x283136ef9aae82f71778e2a5bb9ec07eece3b242,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x28be619265d4d54dfb460da947526fdbfacaf45d,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x28be619265d4d54dfb460da947526fdbfacaf45d,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x294cf91406fb1714de4c57026c649df5be4d715f,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x294cf91406fb1714de4c57026c649df5be4d715f,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x29d5197ed660583831812121fe1901b99d12e1c7,0x4200000000000000000000000000000000000006,WETH,18,9984933473215859,1,0.009984933473215859
0x29d5197ed660583831812121fe1901b99d12e1c7,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x2afa7124b5e24a424e01705a4037a4fcbd59fc19,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x2afa7124b5e24a424e01705a4037a4fcbd59fc19,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x2c4f66087400e2ff8505eda4e5f2f02ca8d6c9f7,0x4200000000000000000000000000000000000006,WETH,18,10043027277410,1,0.00001004302727741
0x2c4f66087400e2ff8505eda4e5f2f02ca8d6c9f7,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x2deec1537f4022e612b5bc9834c5d9f868cb8d67,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x2deec1537f4022e612b5bc9834c5d9f868cb8d67,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x2f7ec71e63044af1b00a5e9769ee7cfb963ea651,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x2f7ec71e63044af1b00a5e9769ee7cfb963ea651,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x30a4e5d5b5f259b7537b6b93dc0b50696b7c1ea8,0x4200000000000000000000000000000000000006,WETH,18,7415899630395941,1,0.007415899630395941
0x30a4e5d5b5f259b7537b6b93dc0b50696b7c1ea8,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x31554c3ccf4bcb3accadf7d4dc1c60dc0cdce896,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x31554c3ccf4bcb3accadf7d4dc1c60dc0cdce896,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x3173e7cdd4b80afea6a54b9a09f404f32f33d89f,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x3173e7cdd4b80afea6a54b9a09f404f32f33d89f,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x31a8071fcf09ecef126f4cf08571496ab407d6f8,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x31a8071fcf09ecef126f4cf08571496ab407d6f8,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x33a7a26d9c6c799a02e4870137de647674371ffc,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x33a7a26d9c6c799a02e4870137de647674371ffc,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,290152421,0.0002226612766283416184012613690822125,290.152421
0x33a7a26d9c6c799a02e4870137de647674371ffc,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,97766,25.01726755783940100504806113013572,0.00097766
0x351fded9ad40367346507bbcbca805b8d0603a28,0x4200000000000000000000000000000000000006,WETH,18,039001553058948160,1,0.03900155305894816
0x351fded9ad40367346507bbcbca805b8d0603a28,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,69533388,0.0002226612766283416184012613690822125,69.533388
0x368bea613da648f5c490be6610d52fe59ff67f89,0x4200000000000000000000000000000000000006,WETH,18,10004773588349540,1,0.01000477358834954
0x368bea613da648f5c490be6610d52fe59ff67f89,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x36eb3ed8c49cd71de01e54df7d54057c9b9c601a,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x36eb3ed8c49cd71de01e54df7d54057c9b9c601a,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x37b24fa2455272d470d6496bf522fbf78d0928e3,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x37b24fa2455272d470d6496bf522fbf78d0928e3,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x390d92bfefe1435f09bdf3c11cfe401ca8bf2e99,0x4200000000000000000000000000000000000006,WETH,18,89771878641842271,1,0.089771878641842271
0x390d92bfefe1435f09bdf3c11cfe401ca8bf2e99,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x39e856863e5f6f0654a0b87b12bc921da23d06bb,0x4200000000000000000000000000000000000006,WETH,18,501771072753735263,1,0.501771072753735263
0x39e856863e5f6f0654a0b87b12bc921da23d06bb,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,58323989,0.0002226612766283416184012613690822125,58.323989
0x3b2fcff786797c9a8fad856fa07bca948f5d7562,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x3b2fcff786797c9a8fad856fa07bca948f5d7562,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x3dd856d05cad6105ee78a65341165037b2bf7c8f,0x4200000000000000000000000000000000000006,WETH,18,01856631112860319,1,0.001856631112860319
0x3dd856d05cad6105ee78a65341165037b2bf7c8f,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,377107954,0.0002226612766283416184012613690822125,377.107954
0x3ddd5b5b6aa2e573f6596d56879c1d71125f95de,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x3ddd5b5b6aa2e573f6596d56879c1d71125f95de,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x3eb7ff01ae4d9f1c10953029934555837eb95ee5,0x4200000000000000000000000000000000000006,WETH,18,1,1,1E-18
0x3eb7ff01ae4d9f1c10953029934555837eb95ee5,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x4041c890f06950350d6ee1209035093d04c7ccc8,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x4041c890f06950350d6ee1209035093d04c7ccc8,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x411d209e4874e00dd550de43190224515b28fafe,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x411d209e4874e00dd550de43190224515b28fafe,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x434cfffce3b412aa5a41c8f6bd4181bb2581dabe,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x434cfffce3b412aa5a41c8f6bd4181bb2581dabe,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x43dc940cbad703fcd9d2a3cbfdbdd02968b327f7,0x4200000000000000000000000000000000000006,WETH,18,10531407618459885,1,0.010531407618459885
0x43dc940cbad703fcd9d2a3cbfdbdd02968b327f7,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x43dc940cbad703fcd9d2a3cbfdbdd02968b327f7,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x4426863132ca102a9306c0e6702d57e7ef3d02bc,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,100443802,0.0002226612766283416184012613690822125,100.443802
0x4426863132ca102a9306c0e6702d57e7ef3d02bc,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,94861,25.01726755783940100504806113013572,0.00094861
0x44f5380f4c66b3b6a2cf68e0cdda3f8e352cb4d9,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x44f5380f4c66b3b6a2cf68e0cdda3f8e352cb4d9,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,1,0.0002226612766283416184012613690822125,0.000001
0x44f5380f4c66b3b6a2cf68e0cdda3f8e352cb4d9,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x45051c30c70b5b7cadfd052c586a88754190b587,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x45051c30c70b5b7cadfd052c586a88754190b587,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x45051c30c70b5b7cadfd052c586a88754190b587,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x4658b56c048ea020950e5a37f01fd390ce5d4a23,0x4200000000000000000000000000000000000006,WETH,18,15096296505755253,1,0.015096296505755253
0x4658b56c048ea020950e5a37f01fd390ce5d4a23,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x470224e4ada16de2c4276a74f46f7d1209314758,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x470224e4ada16de2c4276a74f46f7d1209314758,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x4790aef0d352081238c446252651f5128c521651,0x4200000000000000000000000000000000000006,WETH,18,498079842660324717,1,0.498079842660324717
0x4790aef0d352081238c446252651f5128c521651,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x47a235f03b07f57d9c39aff3beb00364db9e46b0,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x47a235f03b07f57d9c39aff3beb00364db9e46b0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,1,0.0002226612766283416184012613690822125,0.000001
0x47a235f03b07f57d9c39aff3beb00364db9e46b0,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x47b3cf892aaf8eb7736f463f6b246b6f1bfcd108,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x47b3cf892aaf8eb7736f463f6b246b6f1bfcd108,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,20011,25.01726755783940100504806113013572,0.00020011
0x490539f53dd0344287b8c8fd85d0ecb8eef44dd0,0x4200000000000000000000000000000000000006,WETH,18,2883908958338556,1,0.002883908958338556
0x490539f53dd0344287b8c8fd85d0ecb8eef44dd0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,-2665766,0.0002226612766283416184012613690822125,-2.665766
0x490539f53dd0344287b8c8fd85d0ecb8eef44dd0,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,83730,25.01726755783940100504806113013572,0.0008373
0x4a447839d3398359118eaf152b55a7d4a8a382a8,0x4200000000000000000000000000000000000006,WETH,18,29959974700809818,1,0.029959974700809818
0x4a447839d3398359118eaf152b55a7d4a8a382a8,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x4aa66585a151e880691a691b10e6d1612b89e1ba,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x4aa66585a151e880691a691b10e6d1612b89e1ba,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x4c22228b089a5211afc0a31c35bdf0f29b4608ab,0x4200000000000000000000000000000000000006,WETH,18,97224507796378,1,0.000097224507796378
0x4c22228b089a5211afc0a31c35bdf0f29b4608ab,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x4c651e3050e5184acfdbb474115f0bb16cb4ba8e,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x4c651e3050e5184acfdbb474115f0bb16cb4ba8e,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x4c69427252ab493ddc956f7785d6f74dd4265c86,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x4c69427252ab493ddc956f7785d6f74dd4265c86,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,10006632,0.0002226612766283416184012613690822125,10.006632
0x4ca1b904fc9f15ec050108c0ffb3fb5ba48c5510,0x4200000000000000000000000000000000000006,WETH,18,10,1,1E-17
0x4ca1b904fc9f15ec050108c0ffb3fb5ba48c5510,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2,0.0002226612766283416184012613690822125,0.000002
0x4ca1b904fc9f15ec050108c0ffb3fb5ba48c5510,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,8,0,25.01726755783940100504806113013572,0
0x4e2fdc62c34f121520cdbe07b12da4935c78fca2,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x4e2fdc62c34f121520cdbe07b12da4935c78fca2,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,0,0.0002226612766283416184012613690822125,0
0x4e4c18a37a5ee993c62314f7c93c85be3b050930,0x4200000000000000000000000000000000000006,WETH,18,0,1,0
0x4e4c18a37a5ee993c62314f7c93c85be3b050930,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,1,0.0002226612766283416184012613690822125,0.000001
